EventDate,VenueCity,VenueState,PostalCode,EventType,RSVPS,Official,formattedZipcode,region
10/20/2015 23:30:00,Kalamazoo,MI,49048,Volunteer meeting to get organized or learn more,2,no,49048,kalamazoo
10/14/2015 0:15:00,San Francisco,CA,94102,Debate Watch Parties (October 13),2,no,94102,sfbay
11/7/2015 21:00:00,San Leandro,CA,94577,"Volunteer activity (flyering, calling, walking, etc)",0,no,94577,sfbay
10/29/2015 2:00:00,San Leandro,CA,94577,"Volunteer activity (flyering, calling, walking, etc)",0,no,94577,sfbay
10/16/2015 19:00:00,College Park,MD,20740,"Volunteer activity (flyering, calling, walking, etc)",1,no,20740,washingtondc
11/1/2015 14:30:00,Brooklyn,NY,11215,"Volunteer activity (flyering, calling, walking, etc)",0,no,11215,newyork
10/14/2015 0:00:00,Chicago,IL,60657,Debate Watch Parties (October 13),0,no,60657,chicago
10/14/2015 0:00:00,Kennesaw,GA,30144,Debate Watch Parties (October 13),0,no,30144,atlanta
10/21/2015 23:00:00,Bay City,MI,48708,Volunteer meeting to get organized or learn more,0,no,48708,saginaw
10/16/2015 23:00:00,Bay City,MI,48708,"Volunteer activity (flyering, calling, walking, etc)",0,no,48708,saginaw
10/18/2015 16:00:00,Los Angeles,CA,90012,"Volunteer activity (flyering, calling, walking, etc)",2,no,90012,losangeles
10/13/2015 21:45:00,Oxnard,CA,93035,Debate Watch Parties (October 13),0,no,93035,santabarbara
10/14/2015 0:30:00,Southampton,PA,18966,Debate Watch Parties (October 13),0,no,18966,delaware
10/18/2015 17:00:00,Brooklyn,NY,11210,"Volunteer activity (flyering, calling, walking, etc)",0,no,11210,newyork
10/31/2015 12:00:00,Longmont,CO,80503,"Volunteer activity (flyering, calling, walking, etc)",0,no,80503,boulder
10/24/2015 12:00:00,Longmont,CO,80503,"Volunteer activity (flyering, calling, walking, etc)",0,no,80503,boulder
10/24/2015 15:00:00,Mason,OH,45040,"Volunteer activity (flyering, calling, walking, etc)",1,no,45040,cincinnati
10/22/2015 22:00:00,Wichita,KS,67202,"Volunteer activity (flyering, calling, walking, etc)",0,no,67202,wichita
10/30/2015 19:30:00,Nashville,TN,37211,"Volunteer activity (flyering, calling, walking, etc)",2,no,37211,nashville
10/18/2015 16:00:00,Brooklyn,NY,11213,"Volunteer activity (flyering, calling, walking, etc)",2,no,11213,newyork
11/7/2015 17:00:00,Sacramento,CA,95818,Volunteer meeting to get organized or learn more,2,no,95818,sacramento
10/14/2015 0:00:00,Edgartown,MA,2539,Debate Watch Parties (October 13),0,no,02539,capecod
10/17/2015 14:00:00,Brooklyn,NY,11233,"Volunteer activity (flyering, calling, walking, etc)",2,no,11233,newyork
10/21/2015 19:00:00,Sacramento,CA,95818,"Volunteer activity (flyering, calling, walking, etc)",1,no,95818,sacramento
10/15/2015 20:00:00,Chicago,IL,60613,"Volunteer activity (flyering, calling, walking, etc)",0,no,60613,chicago
10/17/2015 14:30:00,Brooklyn,NY,11217,"Volunteer activity (flyering, calling, walking, etc)",1,no,11217,newyork
10/19/2015 16:00:00,New York,NY,10031,"Volunteer activity (flyering, calling, walking, etc)",0,no,10031,newyork
10/17/2015 17:00:00,Nashville,TN,37221,Registering Voters,0,no,37221,nashville
10/19/2015 16:00:00,New York,NY,10031,"Volunteer activity (flyering, calling, walking, etc)",0,no,10031,newyork
10/20/2015 0:00:00,Tallahassee,FL,32312,Debate Watch Parties (October 13),0,no,32312,tallahassee
10/17/2015 16:00:00,New York,NY,10031,"Volunteer activity (flyering, calling, walking, etc)",1,no,10031,newyork
10/17/2015 16:00:00,New York,NY,10031,"Volunteer activity (flyering, calling, walking, etc)",1,no,10031,newyork
10/13/2015 23:30:00,Plymouth,MA,2360,Debate Watch Parties (October 13),0,no,02360,capecod
10/14/2015 0:30:00,Venice,CA,90291,Debate Watch Parties (October 13),4,no,90291,losangeles
10/14/2015 0:30:00,Hamden,CT,6517,Debate Watch Parties (October 13),2,no,06517,newhaven
11/2/2015 0:30:00,Chicago,IL,60625,"Volunteer activity (flyering, calling, walking, etc)",1,no,60625,chicago
10/17/2015 19:00:00,San Luis Obispo,CA,93401,"Volunteer activity (flyering, calling, walking, etc)",1,no,93401,slo
10/19/2015 18:30:00,Santa Barbara,CA,93101,"Volunteer activity (flyering, calling, walking, etc)",0,no,93101,santabarbara
10/22/2015 22:30:00,Council Bluffs,IA,51503,"Volunteer activity (flyering, calling, walking, etc)",0,no,51503,omaha
10/14/2015 0:00:00,Portland,OR,97214,Debate Watch Parties (October 13),0,no,97214,portland
10/14/2015 0:00:00,Winlock,WA,98596,Debate Watch Parties (October 13),0,no,98596,seattle
11/15/2015 3:00:00,Los Angeles,CA,90042,"Volunteer activity (flyering, calling, walking, etc)",1,no,90042,losangeles
10/17/2015 13:00:00,Waterbury,CT,6706,"Volunteer activity (flyering, calling, walking, etc)",2,no,06706,newhaven
10/18/2015 15:45:00,Orchard Park,NY,14127,"Volunteer activity (flyering, calling, walking, etc)",2,no,14127,buffalo
10/14/2015 0:30:00,Huntersville,NC,28078,Debate Watch Parties (October 13),0,no,28078,charlotte
10/14/2015 1:00:00,Seattle,WA,98104,"Volunteer activity (flyering, calling, walking, etc)",4,no,98104,seattle
10/14/2015 0:24:00,New York,NY,10025,Debate Watch Parties (October 13),0,no,10025,newyork
10/14/2015 0:00:00,Cuyahoga Falls,OH,44221,Debate Watch Parties (October 13),0,no,44221,akroncanton
11/8/2015 19:00:00,Chicago,IL,60608,"Volunteer activity (flyering, calling, walking, etc)",0,no,60608,chicago
10/24/2015 13:00:00,Chicago,IL,60608,"Volunteer activity (flyering, calling, walking, etc)",0,no,60608,chicago
10/31/2015 16:00:00,Poquoson,VA,23662,Volunteer to gather ballot access signatures,1,no,23662,norfolk
10/13/2015 21:30:00,Los Angeles,CA,90049,Debate Watch Parties (October 13),0,no,90049,losangeles
10/24/2015 18:00:00,Chicago,IL,60625,"Volunteer activity (flyering, calling, walking, etc)",0,no,60625,chicago
10/14/2015 0:00:00,Annandale,VA,22003,Debate Watch Parties (October 13),0,no,22003,washingtondc
12/15/2015 22:00:00,Wichita,KS,67203,"Volunteer activity (flyering, calling, walking, etc)",0,no,67203,wichita
12/1/2015 22:00:00,Wichita,KS,67203,"Volunteer activity (flyering, calling, walking, etc)",0,no,67203,wichita
11/17/2015 23:00:00,Wichita,KS,67203,"Volunteer activity (flyering, calling, walking, etc)",0,no,67203,wichita
11/3/2015 23:00:00,Wichita,KS,67203,"Volunteer activity (flyering, calling, walking, etc)",0,no,67203,wichita
10/14/2015 0:30:00,Moravian Falls,NC,28654,Debate Watch Parties (October 13),0,no,28654,hickory
10/19/2015 23:00:00,Wichita,KS,67203,"Volunteer activity (flyering, calling, walking, etc)",0,no,67203,wichita
10/14/2015 0:30:00,Decatur,AL,35603,Debate Watch Parties (October 13),0,no,35603,huntsville
10/20/2015 22:00:00,Wichita,KS,67203,"Volunteer activity (flyering, calling, walking, etc)",0,no,67203,wichita
10/14/2015 0:00:00,Buffalo,NY,14201,Debate Watch Parties (October 13),0,no,14201,buffalo
10/14/2015 0:30:00,Washington,DC,20008,Debate Watch Parties (October 13),0,no,20008,washingtondc
10/13/2015 23:00:00,Cambridge,MA,2139,Debate Watch Parties (October 13),0,no,02139,boston
10/17/2015 13:00:00,Durham,NC,27701,Registering Voters,1,no,27701,raleigh
10/24/2015 21:00:00,Norman,OK,73069,Volunteer meeting to get organized or learn more,2,no,73069,oklahomacity
10/13/2015 23:00:00,Whitestone,NY,11357,Debate Watch Parties (October 13),0,no,11357,newyork
10/23/2015 0:30:00,Reno,NV,89512,Volunteer meeting to get organized or learn more,3,no,89512,reno
10/17/2015 15:00:00,Fuquay Varina,NC,27526,"Volunteer activity (flyering, calling, walking, etc)",0,no,27526,raleigh
10/20/2015 22:00:00,Scarsdale,NY,10583,Volunteer meeting to get organized or learn more,0,no,10583,newyork
10/14/2015 0:00:00,Texarkana,TX,75503,Debate Watch Parties (October 13),0,no,75503,texarkana
10/13/2015 23:30:00,Portland,ME,4101,Debate Watch Parties (October 13),3,no,04101,maine
10/14/2015 0:00:00,Chicago,IL,60647,Debate Watch Parties (October 13),0,no,60647,chicago
10/17/2015 21:00:00,Dunnellon,FL,34431,"Volunteer activity (flyering, calling, walking, etc)",1,no,34431,ocala
10/13/2015 16:00:00,New Bedford,MA,2740,Debate Watch Parties (October 13),1,no,02740,southcoast
10/17/2015 15:00:00,Albany,CA,94706,"Volunteer activity (flyering, calling, walking, etc)",0,no,94706,sfbay
10/13/2015 23:00:00,Ashburn,VA,20148,Debate Watch Parties (October 13),0,no,20148,frederick
11/1/2015 14:00:00,Brooklyn,NY,11232,"Volunteer activity (flyering, calling, walking, etc)",1,no,11232,newyork
10/13/2015 23:00:00,Omaha,NE,68134,Debate Watch Parties (October 13),0,no,68134,omaha
10/30/2015 19:00:00,Greeneville,TN,37745,"Volunteer activity (flyering, calling, walking, etc)",0,no,37745,tricities
10/24/2015 15:00:00,Chantilly,VA,20151,Volunteer to gather ballot access signatures,0,no,20151,washingtondc
10/17/2015 12:00:00,Greeneville,TN,37745,"Volunteer activity (flyering, calling, walking, etc)",0,no,37745,tricities
10/14/2015 0:30:00,Tarentum,PA,15084,Debate Watch Parties (October 13),1,no,15084,pittsburgh
11/15/2015 3:00:00,Los Angeles,CA,90042,"Volunteer activity (flyering, calling, walking, etc)",0,no,90042,losangeles
10/14/2015 0:00:00,Boulder,CO,80305,Debate Watch Parties (October 13),2,no,80305,boulder
10/14/2015 0:00:00,Lowell,MA,1854,Debate Watch Parties (October 13),0,no,01854,boston
10/13/2015 23:00:00,East Lansing,MI,48823,Debate Watch Parties (October 13),0,no,48823,lansing
10/13/2015 23:00:00,Houston,TX,77063,Debate Watch Parties (October 13),12,no,77063,houston
10/13/2015 23:30:00,Block Island,RI,2807,Debate Watch Parties (October 13),1,no,02807,newlondon
10/14/2015 0:30:00,Indianapolis,IN,46203,Debate Watch Parties (October 13),1,no,46203,indianapolis
10/13/2015 23:00:00,New Paltz,NY,12561,Debate Watch Parties (October 13),1,no,12561,hudsonvalley
10/14/2015 0:00:00,Raleigh,NC,27604,Debate Watch Parties (October 13),0,no,27604,raleigh
10/13/2015 0:00:00,Charlotte,NC,28269,Debate Watch Parties (October 13),0,no,28269,charlotte
10/14/2015 0:30:00,Canton,NC,28716,Debate Watch Parties (October 13),0,no,28716,asheville
10/14/2015 0:00:00,Lexington,KY,40509,Debate Watch Parties (October 13),0,no,40509,lexington
10/13/2015 23:30:00,Manchester,TN,37355,Debate Watch Parties (October 13),0,no,37355,cookeville
10/13/2015 23:30:00,Brooklyn,NY,11225,Debate Watch Parties (October 13),0,no,11225,newyork
10/29/2015 20:30:00,Worcester,MA,1610,"Volunteer activity (flyering, calling, walking, etc)",0,no,01610,worcester
10/14/2015 0:00:00,Jackson,MI,49203,Debate Watch Parties (October 13),1,no,49203,jxn
10/20/2015 0:30:00,Philadelphia,PA,19104,Debate Watch Parties (October 13),0,no,19104,philadelphia
10/14/2015 0:00:00,Chevy Chase,MD,20815,Debate Watch Parties (October 13),0,no,20815,washingtondc
10/14/2015 0:30:00,Friedens,PA,15541,Debate Watch Parties (October 13),0,no,15541,altoona
10/14/2015 0:00:00,Montgomery,IL,60538,Debate Watch Parties (October 13),0,no,60538,chicago
10/14/2015 1:00:00,Denver,CO,80220,Debate Watch Parties (October 13),0,no,80220,denver
10/22/2015 20:30:00,Worcester,MA,1605,"Volunteer activity (flyering, calling, walking, etc)",0,no,01605,worcester
12/5/2015 19:00:00,Merrillville,IN,46410,Registering Voters,1,no,46410,chicago
10/14/2015 0:00:00,Cincinnati,OH,45220,Debate Watch Parties (October 13),0,no,45220,cincinnati
10/14/2015 0:30:00,Canton,GA,30115,Debate Watch Parties (October 13),0,no,30115,atlanta
10/14/2015 0:00:00,Maryville,TN,37803,Debate Watch Parties (October 13),0,no,37803,knoxville
10/13/2015 23:30:00,Oakland,CA,94609,Debate Watch Parties (October 13),0,no,94609,sfbay
10/14/2015 0:00:00,Seattle,WA,98119,Debate Watch Parties (October 13),1,no,98119,seattle
10/14/2015 0:30:00,Norwich,VT,5055,Debate Watch Parties (October 13),1,no,05055,burlington
10/17/2015 13:00:00,Minneapolis,MN,55414,"Volunteer activity (flyering, calling, walking, etc)",0,no,55414,minneapolis
10/13/2015 23:30:00,East Lansing,MI,48823,Debate Watch Parties (October 13),0,no,48823,lansing
10/14/2015 0:15:00,Cherry Hill,NJ,8003,Debate Watch Parties (October 13),0,no,08003,philadelphia
11/20/2015 19:00:00,Portland,OR,97203,"Volunteer activity (flyering, calling, walking, etc)",0,no,97203,portland
10/24/2015 13:30:00,Falls Church,VA,22046,Volunteer to gather ballot access signatures,0,no,22046,washingtondc
10/25/2015 17:00:00,Annandale,VA,22003,Volunteer to gather ballot access signatures,1,no,22003,washingtondc
10/18/2015 13:30:00,Philadelphia,PA,19143,"Volunteer activity (flyering, calling, walking, etc)",0,no,19143,philadelphia
10/17/2015 20:00:00,Cocoa,FL,32922,"Volunteer activity (flyering, calling, walking, etc)",4,no,32922,spacecoast
10/25/2015 17:00:00,Fairfax,VA,22030,Volunteer to gather ballot access signatures,1,no,22030,washingtondc
10/14/2015 1:00:00,Little Rock,AR,72205,Debate Watch Parties (October 13),0,no,72205,littlerock
10/13/2015 23:45:00,Lafayette,CO,80026,Debate Watch Parties (October 13),1,no,80026,boulder
11/6/2015 0:00:00,Lynchburg,VA,24501,Volunteer meeting to get organized or learn more,0,no,24501,lynchburg
10/13/2015 23:00:00,New York,NY,10023,Debate Watch Parties (October 13),4,no,10023,newyork
10/24/2015 23:00:00,Lynchburg,VA,24501,Volunteer meeting to get organized or learn more,1,no,24501,lynchburg
10/24/2015 22:00:00,Yorktown,VA,23690,"Volunteer activity (flyering, calling, walking, etc)",0,no,23690,norfolk
10/14/2015 0:00:00,Norfolk,VA,23517,Debate Watch Parties (October 13),6,no,23517,norfolk
10/14/2015 0:00:00,New York,NY,10014,Debate Watch Parties (October 13),0,no,10014,newyork
10/14/2015 1:30:00,Aurora,CO,80015,Debate Watch Parties (October 13),0,no,80015,denver
10/13/2015 22:00:00,Valdosta,GA,31602,Debate Watch Parties (October 13),0,no,31602,valdosta
10/13/2015 23:00:00,Washington,DC,20009,Debate Watch Parties (October 13),0,no,20009,washingtondc
10/14/2015 0:30:00,Walnut Creek,CA,94598,Debate Watch Parties (October 13),0,no,94598,sfbay
10/25/2015 17:00:00,Falls Church,VA,22043,Volunteer to gather ballot access signatures,0,no,22043,washingtondc
10/13/2015 23:00:00,Orlando,FL,32826,Debate Watch Parties (October 13),0,no,32826,orlando
10/17/2015 14:00:00,Albert Lea,MN,56007,"Volunteer activity (flyering, calling, walking, etc)",0,no,56007,masoncity
10/14/2015 0:30:00,Seattle,WA,98116,Debate Watch Parties (October 13),0,no,98116,seattle
10/13/2015 23:30:00,Belleville,IL,62221,Debate Watch Parties (October 13),0,no,62221,stlouis
10/14/2015 0:30:00,Seattle,WA,98117,Debate Watch Parties (October 13),18,no,98117,seattle
10/25/2015 17:00:00,Reston,VA,20191,Volunteer to gather ballot access signatures,0,no,20191,washingtondc
10/14/2015 1:00:00,Leominster,MA,1453,Debate Watch Parties (October 13),0,no,01453,worcester
10/14/2015 1:00:00,Spring,TX,77382,Debate Watch Parties (October 13),0,no,77382,houston
10/14/2015 0:00:00,Denver,CO,80207,Debate Watch Parties (October 13),0,no,80207,denver
10/20/2015 2:00:00,Louisville,CO,80027,Debate Watch Parties (October 13),0,no,80027,boulder
10/13/2015 23:00:00,San Francisco,CA,94118,Debate Watch Parties (October 13),0,no,94118,sfbay
10/14/2015 19:00:00,Seattle,WA,98115,"Volunteer activity (flyering, calling, walking, etc)",1,no,98115,seattle
10/13/2015 23:00:00,Brooklyn,NY,11222,Debate Watch Parties (October 13),11,no,11222,newyork
10/17/2015 20:00:00,Burlington,IA,52601,Canvass,0,yes,52601,ottumwa
10/26/2015 21:00:00,Elizabethtown,PA,17022,"Volunteer activity (flyering, calling, walking, etc)",0,no,17022,york
10/13/2015 23:30:00,Pittsburgh,PA,15218,Debate Watch Parties (October 13),0,no,15218,pittsburgh
10/14/2015 1:00:00,Leominster,MA,1453,Debate Watch Parties (October 13),0,no,01453,worcester
10/24/2015 23:00:00,Cedar Rapids,IA,52403,House Party,0,yes,52403,cedarrapids
10/26/2015 13:00:00,Lancaster,PA,17603,"Volunteer activity (flyering, calling, walking, etc)",0,no,17603,lancaster
10/14/2015 0:30:00,Vevay,IN,47043,Debate Watch Parties (October 13),0,no,47043,cincinnati
10/14/2015 0:30:00,Portland,OR,97202,Debate Watch Parties (October 13),0,no,97202,portland
10/14/2015 0:00:00,Smyrna,GA,30080,Debate Watch Parties (October 13),0,no,30080,atlanta
10/14/2015 0:30:00,Sacramento,CA,95819,Debate Watch Parties (October 13),2,no,95819,sacramento
10/13/2015 23:00:00,Frankfort,KY,40601,Debate Watch Parties (October 13),0,no,40601,lexington
10/14/2015 0:30:00,Vergennes,VT,5491,Debate Watch Parties (October 13),0,no,05491,burlington
10/17/2015 20:00:00,Chapel Hill,NC,27514,"Volunteer activity (flyering, calling, walking, etc)",0,no,27514,raleigh
10/14/2015 21:00:00,Philadelphia,PA,19103,"Volunteer activity (flyering, calling, walking, etc)",1,no,19103,philadelphia
10/14/2015 0:00:00,Asheville,NC,28804,Debate Watch Parties (October 13),0,no,28804,asheville
10/14/2015 0:30:00,Stanford,CA,94305,Debate Watch Parties (October 13),7,no,94305,sfbay
10/14/2015 1:00:00,Oklahoma City,OK,73112,Debate Watch Parties (October 13),1,no,73112,oklahomacity
10/14/2015 0:45:00,Longview,WA,98632,Debate Watch Parties (October 13),0,no,98632,portland
10/14/2015 0:00:00,Wallingford,PA,19086,Debate Watch Parties (October 13),0,no,19086,philadelphia
10/18/2015 20:00:00,Des Moines,IA,50315,"Volunteer activity (flyering, calling, walking, etc)",1,no,50315,desmoines
10/14/2015 0:30:00,Appleton,WI,54911,Debate Watch Parties (October 13),0,no,54911,appleton
10/14/2015 0:00:00,Bloomington,IN,47404,Debate Watch Parties (October 13),0,no,47404,bloomington
10/13/2015 23:00:00,Pontotoc,MS,38863,Debate Watch Parties (October 13),0,no,38863,northmiss
10/14/2015 0:30:00,Oak Harbor,WA,98277,Debate Watch Parties (October 13),0,no,98277,bellingham
10/14/2015 0:00:00,Morrisville,NC,27560,Debate Watch Parties (October 13),0,no,27560,raleigh
10/17/2015 13:00:00,Bradenton,FL,34205,"Volunteer activity (flyering, calling, walking, etc)",1,no,34205,sarasota
10/14/2015 0:30:00,Oakland,CA,94607,Debate Watch Parties (October 13),0,no,94607,sfbay
10/13/2015 22:00:00,Austin,TX,78741,Debate Watch Parties (October 13),0,no,78741,austin
10/14/2015 0:30:00,Louisville,KY,40223,Debate Watch Parties (October 13),0,no,40223,louisville
10/13/2015 21:00:00,Portland,OR,97212,Debate Watch Parties (October 13),0,no,97212,portland
10/14/2015 0:00:00,Richmond,VA,23220,Debate Watch Parties (October 13),0,no,23220,richmond
10/14/2015 0:30:00,Greensboro,NC,27406,Debate Watch Parties (October 13),0,no,27406,greensboro
10/14/2015 0:00:00,Los Angeles,CA,90042,Debate Watch Parties (October 13),0,no,90042,losangeles
10/14/2015 0:00:00,Burbank,CA,91502,Debate Watch Parties (October 13),0,no,91502,losangeles
10/13/2015 21:30:00,Seattle,WA,98144,Debate Watch Parties (October 13),5,no,98144,seattle
10/14/2015 0:30:00,Sedona,AZ,86351,Debate Watch Parties (October 13),0,no,86351,flagstaff
10/14/2015 0:00:00,New York,NY,10031,Debate Watch Parties (October 13),0,no,10031,newyork
10/14/2015 0:30:00,Davis,CA,95616,Debate Watch Parties (October 13),0,no,95616,sacramento
10/29/2015 0:15:00,Boulder,CO,80302,"Volunteer activity (flyering, calling, walking, etc)",0,no,80302,boulder
